id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
356675,Midcentury Modern in Central Austin,1805253,Trey,,78703,30.30587,-97.77132,Entire home/apt,1050,30,2,2013-06-01,0.02,1,0
356719,Cozy and Modern Home,1805524,Jai,,78723,30.30599,-97.69641,Entire home/apt,325,2,1,2012-11-20,0.01,1,0
356837,Upscale/Spacious Downtown Townhouse,1806205,Varun,,78701,30.2805,-97.74286,Entire home/apt,499,3,8,2017-03-14,0.09,1,363
357472,Spacious room w/ private bath in hot east side,1782393,Meredith And Rip,,78702,30.25176,-97.7227,Private room,75,1,86,2019-07-29,0.92,1,10
357503,Best ACL 2015 / Austin Summer,1809146,David,,78704,30.24981,-97.77782,Entire home/apt,495,2,3,2015-10-13,0.04,1,0
357529,Zilker Home close to everything,1808807,Renee,,78704,30.2552,-97.76862,Entire home/apt,135,3,215,2019-10-27,2.31,2,47
358164,Beautiful  Private Cottage,1812799,Monica,,78751,30.31062,-97.7184,Private room,100,1,175,2019-10-06,1.88,1,154
358643,Entertainers Delight Close to SOCO ,1815367,Kathy,,78704,30.22974,-97.76657,Entire home/apt,800,1,0,,,1,0
359425,Cute 1/1 North Central Bungalow!,1818568,Carrie,,78757,30.33765,-97.72982,Entire home/apt,200,1,2,2016-03-20,0.02,1,0
359970,Perfect 1 b/b bungalow,1818990,Janell,,78702,30.25759,-97.71779,Entire home/apt,110,2,60,2019-11-05,1.85,2,153
362460,SXSW  Bungalow Available 2/1,1831617,Chris,,78756,30.31725,-97.74403,Entire home/apt,625,4,0,,,1,365
362662,Downtown Central Austin HUGE HOUSE!,1832618,Robert,,78702,30.2532,-97.72391,Entire home/apt,500,2,165,2019-10-13,1.93,1,333
363040,Zilker Festival Suite,213651,Daniel,,78704,30.25456,-97.77665,Entire home/apt,69,2,220,2019-11-04,2.36,2,55
363944,The Big Zilker. Minutes to it all!,1840480,Scott And Sally,,78704,30.25725,-97.77011,Entire home/apt,795,4,26,2018-05-20,0.38,10,268
364025,Perfect for ACL/SXSW. Walk everywhere!,1839064,Adriana,,78703,30.27407,-97.75345,Entire home/apt,200,3,13,2019-03-14,0.16,1,0
364121,Private romantic getaway 150' above Lake Travis,871765,Bruce,,78734,30.39409,-97.91907,Hotel room,210,2,1,2017-10-22,0.04,1,365
364269,Zilker Treehouse! Minutes to it all!,1840480,Scott And Sally,,78704,30.2584,-97.76881,Entire home/apt,295,4,75,2019-11-04,0.80,10,319
364402,Short + long term - Central Austin!,1841318,Alice,,78751,30.32109,-97.71999,Private room,35,30,14,2019-08-17,0.23,2,209
365471,Hip E.Side Downtwn House Walk 2 ALL,1845598,D.K.,,78702,30.26002,-97.73317,Entire home/apt,276,1,70,2019-11-04,0.75,1,64
366403,Cherrywood SXSW Party UT Walking,1834167,Grace Marie,,78722,30.28553,-97.72017,Entire home/apt,85,4,35,2017-03-19,0.52,4,0
367356,Gorgeous Historic Hyde Park Cottage,1488733,Brooke,,78751,30.30632,-97.722,Entire home/apt,194,1,144,2019-10-18,1.55,33,269
367366,Large ATX Home Minutes to Downtown,1854873,Alex,,78721,30.26526,-97.6846,Entire home/apt,135,2,78,2019-10-13,1.54,1,59
367445,Charming Hyde Park Casita,1855238,Caroline,,78751,30.30676,-97.72635,Entire home/apt,101,3,178,2019-10-29,1.91,1,327
367789,Completely Renovated Mid Century,1856695,John,,78703,30.30665,-97.77151,Entire home/apt,2150,4,1,2014-03-17,0.01,1,0
369090,SXSW Walk to Downtown. 2br Apt.,1861886,Sarah,,78704,30.25858,-97.75181,Entire home/apt,650,1,0,,,1,0
371539,Spacious Multi-Level Condo | Sleeps up to 10,1871009,Brad,,78701,30.2663,-97.7424,Entire home/apt,490,2,171,2019-10-21,2.45,1,306
372254,EZCamping in near SxSAustin!6,1568741,Jim O',,78745,30.20981,-97.77037,Entire home/apt,14,2,19,2019-04-21,0.21,13,364
375142,"Weekend room near downtown, SoCo",1887493,Susan,,78704,30.25374,-97.74519,Private room,195,2,2,2017-11-21,0.02,3,0
375989,"Near UT Law (Perfect for ACL/SXSW, Football, etc)",1890605,Carlton,,78705,30.29,-97.73064,Private room,175,3,0,,,2,51
377391,comfy & convenient lodging in 78704,1896666,Rachelle,,78704,30.23589,-97.76997,Entire home/apt,0,1,1,2017-10-16,0.04,1,0
381238,Walk to SXSW and downtown Austin TX,1887493,Susan,,78704,30.25226,-97.74438,Entire home/apt,650,3,0,,,3,41
381240,Urban condo walk to SoCO/downtown,1887493,Susan,,78704,30.2524,-97.74437,Entire home/apt,495,4,3,2017-03-15,0.04,3,83
385602,SXSW!! - Accommodations ,1929911,Ernest,,78739,30.16976,-97.86306,Entire home/apt,1200,3,0,,,1,365
403090,Enjoy Rm in Artist's Hm N BEST AREA,1752493,Gigi,,78704,30.24658,-97.7628,Entire home/apt,75,3,24,2015-03-02,0.27,3,0
406911,❤ Of Austin. Private entrance. Cozy. Banana Bread!,1652515,Cynthia,,78704,30.25966,-97.75555,Entire home/apt,95,1,271,2019-11-11,3.14,1,361
412290,GREAT Room - SOUTH CONGRESS Area!,1726978,Benjamin,,78704,30.23944,-97.7535,Private room,95,1,52,2018-01-17,0.61,1,0
424279,"Steps to S. Congress, 2 bedroom oasis w/ pool",1275188,Susie & Eoin,,78704,30.24035,-97.7522,Entire home/apt,95,30,18,2019-10-05,0.22,1,206
430683,Architectual Gem/ Pool,2141281,Melanie,,78731,30.33945,-97.76182,Entire home/apt,625,2,32,2019-10-09,0.35,2,132
433996,Modern Loft in the Heart of Austin!,2157243,Sean,,78704,30.26083,-97.77521,Entire home/apt,79,2,202,2019-10-28,2.23,3,173
435211,Austin Historic home bedroom only,1644218,Cecily,,78701,30.27132,-97.74777,Private room,82,2,155,2019-10-28,1.70,2,138
442720,House on the Creek - 4BR/3BA - 10 minutes to City,2200336,Gretchen,,78746,30.2994,-97.79666,Entire home/apt,250,3,76,2019-10-27,0.84,1,205
445931,Central Austin-Modern-Light Filled-2BR Condo,2214820,Alexander,,78705,30.2864,-97.75225,Entire home/apt,129,30,17,2019-10-02,0.19,2,345
461404,Cute & Cozy Central Austin House,1021729,Nita,,78756,30.32225,-97.7296,Entire home/apt,102,2,62,2019-10-13,0.73,1,252
474007,ACL~Oct 4-13~WALK TO MUSIC; MODERN!,50264,Rich,,78704,30.25884,-97.76628,Private room,350,2,0,,,3,0
474901,"REDUCED, ACL weekend 1!!! Minutes to the park!",2354063,Marit,,78704,30.25201,-97.78184,Entire home/apt,599,2,5,2016-10-10,0.07,1,365
479197,Funky SoFi Condo! Walk downtown! Private bathroom,1918269,Amanda,,78704,30.25774,-97.75158,Private room,35,30,21,2019-09-29,0.23,3,317
485360,Downtown Condo with Austin's best skyline view!,2402591,Jane,,78702,30.2698,-97.72854,Entire home/apt,135,2,71,2019-11-10,1.01,1,163
490139,PRIVATE ROOM! 5 mi. To DT,2374829,John,,78741,30.22443,-97.69072,Private room,60,1,3,2015-06-15,0.04,5,365
493892,Remarkable Central Austin House,2440036,Robert,,78701,30.28302,-97.75029,Private room,149,1,18,2018-09-16,0.31,1,365
501861,Downtown SoCo Guest House ,2476440,Michelle,,78704,30.25372,-97.74556,Entire home/apt,225,2,21,2019-11-11,0.57,3,352
509833,Charming home in the ♥ of downtown,2511927,Amanda,,78703,30.27428,-97.75716,Entire home/apt,224,2,53,2019-10-14,0.59,1,313
510168,Peaceful retreat in the trees,793021,Steve,,78733,30.34467,-97.86235,Entire home/apt,225,2,47,2019-11-04,0.74,1,352
517378,South Austin Condo with Great View,2546917,Clint,,78745,30.20841,-97.81879,Entire home/apt,250,1,0,,,1,0
517430,Elegant Upper Level Studio Minutes from Downtown,2546775,Rice,,78705,30.29884,-97.73391,Entire home/apt,130,2,70,2019-11-04,0.94,1,322
522136,Downtown Oasis - Quiet Retreat!,2567934,Alexis,,78701,30.28004,-97.74563,Entire home/apt,115,2,385,2019-11-04,4.27,1,126
525231,"Brentwood Guest House, Modern Home, Central Locale",2507231,Kris,,78757,30.33962,-97.73593,Entire home/apt,135,2,57,2019-10-14,0.65,1,286
528338,Suite Spot (Zilker),2595932,Amber,,78704,30.26164,-97.76158,Entire home/apt,99,2,428,2019-10-14,4.74,2,145
530483,Designer's Victorian Home/French Pl,359112,Sara,,78722,30.29106,-97.71849,Entire home/apt,300,3,15,2018-04-26,0.18,2,365
540377,Beautiful SoCo House near downtown,989596,John,,78704,30.24945,-97.74613,Entire home/apt,255,3,6,2018-03-18,0.07,2,0
542124,Designer Oasis-East Central Austin,2457470,Sharon,,78702,30.27665,-97.71857,Private room,100,2,25,2019-11-10,0.31,2,354
560094,"Luxury Home/Downtown, Zilker, ACL,HotTub",4335991,Karen,,78704,30.24921,-97.78566,Entire home/apt,300,2,34,2019-11-10,0.39,1,327
563735,Zen Modern Home Near Downtown AUS,2771838,Pamela,,78704,30.25132,-97.79406,Private room,55,30,1,2013-10-07,0.01,1,348
568456,Design Pad with Art in Every Corner,16872,Melissa,,78704,30.24348,-97.74093,Private room,95,2,11,2019-10-14,0.14,2,75
577499,Sunny Zilker Neighborhood Studio,2839795,Margo,,78704,30.25783,-97.76449,Entire home/apt,95,2,335,2019-11-11,3.86,1,340
585041,SOCO!  6 bedroom on Travis Heights,1710302,Lindsay,,78704,30.23692,-97.74599,Entire home/apt,500,1,107,2019-10-07,1.22,4,319
586609,Walk to ACL Fest from this Spyglass Treehouse,2773345,Mary,,78704,30.25656,-97.78681,Entire home/apt,499,30,1,2014-03-12,0.01,1,41
586648,South east Austin-comfortable room,2484820,Sheila,,78741,30.22228,-97.73331,Private room,49,4,26,2019-10-14,0.30,1,2
587572,Austin Getaway,7976770,Andrew,,78704,30.2466,-97.76628,Entire home/apt,95,2,145,2019-11-05,1.66,1,265
592958,SOCO Beautiful Bungalow to Experience ATX!!,2927288,Tracy,,78704,30.24321,-97.75469,Entire home/apt,415,2,38,2019-11-03,0.47,2,356
593102,Rosedale's Casa Blanca: ACL/Form 1 ,2852664,Lori,,78756,30.31544,-97.74511,Entire home/apt,500,2,2,2013-03-12,0.02,1,365
600543,Charming Central Austin Home,2930753,Karyn,,78702,30.25186,-97.72172,Entire home/apt,495,3,11,2018-03-14,0.14,2,354
602877,Stylish Furnished Condo with Pool,1280071,Alexis,,78757,30.35994,-97.73144,Entire home/apt,75,30,5,2019-08-31,0.06,1,306
603084,"Modern, Spacious 3/2/2 South Austin",1282837,Joseph,,78745,30.20283,-97.79705,Entire home/apt,200,30,82,2019-10-19,0.96,2,249
607536,Mid-Century Modern E Austin- 2 Rooms in a house,2546033,Adam,,78723,30.30267,-97.67915,Private room,70,1,105,2019-11-03,1.20,1,350
609427,Studio on funky S 3rd St. near SOCO,10615,Simon,,78704,30.2452,-97.76084,Entire home/apt,90,30,45,2019-05-11,0.51,2,168
609618,Clean Room & Own Bath in 50's home,2989106,Janet,,78722,30.30086,-97.7152,Private room,70,2,26,2019-05-05,0.30,1,365
620532,French Place Studio,806961,Jim,,78722,30.29077,-97.71777,Entire home/apt,55,30,12,2019-11-01,0.14,2,104
622062,Private Artist Studio in Downtown Austin,437941,Amy,,78703,30.27634,-97.75923,Entire home/apt,85,2,93,2019-10-27,1.05,1,135
622495,The Blue Dahlia--close to Downtown!,12409,Flip,,78705,30.28727,-97.75225,Entire home/apt,130,30,27,2019-11-04,0.32,2,131
628034,Charming Home with Vintage Details - East Downtown,2436512,Crystal,,78702,30.27215,-97.71917,Entire home/apt,100,1,420,2019-11-01,4.80,7,300
632659,Central/East Maple Guest House,3147504,Michelle,,78722,30.28206,-97.71795,Entire home/apt,135,2,249,2019-10-30,2.93,1,118
636996,Quiet Getaway; Close to DNTN/UT/Trails & Townlake,552705,"Amanda (Marz, Nickname)",,78703,30.28445,-97.77043,Entire home/apt,85,3,3,2019-08-19,0.69,2,306
637480,Clarksville Bright Cozy Gem,3179679,Jazmine,,78703,30.27933,-97.75131,Entire home/apt,175,3,11,2019-10-14,0.33,1,83
644773,Southwestern Adobe Guest House,10615,Simon,,78733,30.34245,-97.86974,Entire home/apt,75,31,64,2019-09-01,0.74,2,71
644895,"Westlake Hills Townhouse, minutes from downtown",3228347,Brandon,,78746,30.31027,-97.80007,Entire home/apt,288,3,81,2019-10-27,1.09,1,345
646358,"SXSW & ACL &  F1- Fab! South Austin! ""WEST O""",3239177,Teresa (Tessa),,78704,30.24282,-97.76199,Entire home/apt,245,2,48,2019-11-07,0.59,1,342
646392,Travis Heights Hideaway SoCo studio,2076136,Kathleen,,78704,30.24453,-97.73892,Entire home/apt,98,1,624,2019-11-10,7.16,3,299
649833,SXSW Downtown Austin 94 Walk Score,3262147,Perry,,78701,30.27664,-97.7498,Entire home/apt,899,3,1,2013-03-13,0.01,1,365
659787,Charming East Austin Bungalow with a BBQ Grill,2831971,Fred And Kellner,,78702,30.25739,-97.72915,Entire home/apt,211,3,85,2019-10-28,1.03,1,255
660425,The Casita on Hether St,3333277,Gisela,,78704,30.25118,-97.77234,Entire home/apt,132,2,128,2019-10-27,1.49,1,151
662226,Brentwood Bungalow-Central-2 BDRMS,543367,Mary,,78757,30.33514,-97.72913,Entire home/apt,80,30,17,2019-04-30,0.20,2,196
662245,2B/2B Condo in Downtown Austin,3343870,Brandon,,78703,30.26866,-97.75176,Entire home/apt,450,5,2,2014-03-13,0.02,1,0
664013,Charming Hill Country Cottage -Multiple Night Stay,265070,Lata,,78733,30.34929,-97.85596,Private room,60,2,156,2019-11-04,1.88,2,343
668208,ZILKER! 4 bed / 3 bath w Pool and Spa by Greenbelt,3380639,Marjorie,,78704,30.25678,-97.78016,Entire home/apt,800,3,67,2019-10-14,0.83,1,365
668301,A Place To Stay In Austin,2885190,John & Carol,,78704,30.24649,-97.75696,Entire home/apt,249,2,149,2019-11-12,1.73,1,119
668873,SOCO! Two bedroom on Travis Heights,1710302,Lindsay,,78704,30.23707,-97.74394,Entire home/apt,120,2,82,2019-10-06,0.94,4,327
669469,Historical Loft with Capitol View!,3389824,Raquel + Jacob,,78701,30.27084,-97.74143,Entire home/apt,159,1,342,2019-11-11,3.91,3,161
669923,"Travis Heights, Spacious Living in SOCO",1710302,Lindsay,,78704,30.23904,-97.74569,Entire home/apt,700,1,87,2019-09-15,1.02,4,286
673379,Resort Style Living - Whole House,2174080,Jose,,78745,30.22437,-97.81647,Entire home/apt,1447,3,56,2019-09-02,0.65,1,362
675759,SXSW Downtown studio uptown style,3432323,Julia,,78701,30.28074,-97.74381,Entire home/apt,119,2,255,2019-10-27,2.94,3,336
676107,Private Upstairs Oasis!,3434065,Leia & Keri,,78748,30.1539,-97.80285,Private room,65,1,241,2019-11-03,3.26,2,358
676959,Cozy/ Private Rm in S. Austin!,3434065,Leia & Keri,,78748,30.15415,-97.80317,Private room,49,1,409,2019-11-04,5.35,2,359
679736,Modern 2 BR East Austin Home!,1831503,Ryan,,78702,30.27987,-97.7117,Entire home/apt,800,2,2,2013-03-18,0.02,1,365
681118,East-Central Craftsman on Hike & Bike Trail,3468228,Jules & Lance,,78702,30.24985,-97.72164,Entire home/apt,1200,3,11,2019-10-12,0.14,2,247
683558,Austin Mid Century Modern for SXSW,3484128,Chad,,78746,30.27482,-97.79646,Entire home/apt,2000,3,0,,,1,0
685361,5 Star Gorgeous and Spacious Downtown Austin 4BR,3495665,Laura,,78703,30.28005,-97.75493,Entire home/apt,1000,2,26,2018-10-22,0.32,1,361
685447,EZ Camping = SxSAustin4,1568741,Jim O',,78745,30.21002,-97.77059,Entire home/apt,14,2,17,2019-03-26,0.20,13,364
685448,EZ Camping = SxSAustin2,1568741,Jim O',,78745,30.21077,-97.77134,Entire home/apt,14,2,61,2019-10-17,0.75,13,364
685451,Camping is EZ in SxSAustin1,1568741,Jim O',,78745,30.2084,-97.76878,Entire home/apt,14,2,14,2019-11-03,0.17,13,364
687675,Comfy 3/2 Home on UT shuttle,3509782,Meaghan,,78731,30.35037,-97.75921,Entire home/apt,275,2,65,2019-07-07,0.80,1,171
690984,Perfect 4 Executives/Professionals,3531593,Steve,,78701,30.26587,-97.73992,Entire home/apt,295,2,336,2019-10-07,3.90,3,0
692220,My Treehouse Home in South Austin,3539325,Garret,,78704,30.23628,-97.75248,Entire home/apt,114,30,59,2019-01-27,0.68,3,346
693890,"Beautiful duplex, perfect for SXSW!",3547591,Alana,,78704,30.24317,-97.74173,Entire home/apt,545,2,0,,,1,0
698082,"SOCO Bungalow Bombshell—Charming, Cozy, Central",3577561,Ellen,,78704,30.23784,-97.74409,Entire home/apt,300,2,205,2019-11-11,2.41,2,188
699018,"Oasis Near Downtown, Firepit, New Discount",3584580,Katherine,,78731,30.31044,-97.75424,Entire home/apt,144,3,34,2019-05-21,0.40,3,54
699485,1 rm in house - 10 mi from SXSW!!,3587826,David,,78745,30.19454,-97.78279,Entire home/apt,400,1,0,,,1,0
700855,Perfect Corporate House in Heart of Austin,2214820,Alexander,,78703,30.27928,-97.76076,Entire home/apt,139,30,5,2017-03-19,0.06,2,99
701032,Cozy Downtown Home,3596874,Gabriel,,78704,30.24045,-97.74146,Entire home/apt,109,1,3,2015-10-16,0.04,1,0
701159,Boutique Condo in Historic Clarksville- near SXSW,2697403,Sabrina,,78703,30.28116,-97.76067,Entire home/apt,225,2,9,2018-04-06,0.10,1,0
701300,Charming garden home for F1 weekend,3598921,David,,78759,30.37253,-97.74474,Entire home/apt,1250,2,0,,,1,0
701392,"Beautiful, Central Retreat with TX Hospitality",2207307,Elizabeth & Mike,,78705,30.30051,-97.74043,Entire home/apt,185,2,138,2019-10-27,1.70,1,41
701948,"Gorgeous Big Modern Home | 3,400 SQFT Pool & Golf",33001,Luke,,78741,30.22995,-97.70847,Entire home/apt,1633,2,11,2019-10-13,0.18,1,365
702294,"Beautiful home, close to South Congress & downtown",1376031,Whitney,,78704,30.24811,-97.73927,Entire home/apt,205,3,30,2019-10-20,0.44,1,335
702474,"South Central Apartment, Formula 1",3605974,Courtney,,78704,30.2307,-97.76556,Private room,300,1,0,,,1,0
702825,MOD CASA close to S CONGRESS/ DOWNTOWN/ ACL,3608356,Larry,,78704,30.23601,-97.76213,Entire home/apt,260,3,166,2019-10-21,2.00,1,312
702970,F1 Best View - Great to Entertain,3609092,Denise,,78746,30.29908,-97.78864,Entire home/apt,3500,5,0,,,1,0
704372,Central Austin Dream House,3614096,Leah,,78703,30.29352,-97.77608,Entire home/apt,1200,3,11,2019-09-08,0.14,1,365
704589,"Waterfront 1-bed, 2 mi. to Downtown",3619116,Amy,,78741,30.24439,-97.72929,Entire home/apt,125,2,19,2019-11-04,0.22,1,177
704738,"Zilker Zen 3BR, Steps to ACL Fest, Barton Springs",2548002,Trent,,78704,30.2567,-97.76774,Entire home/apt,599,2,15,2019-10-14,0.18,1,23
705858,Luxury Carriage House-Travis Heights,3626574,Bill,,78704,30.24646,-97.74738,Entire home/apt,144,1,518,2019-10-27,6.06,3,322
706950,Walk to Zilker - 4 bedroom 3.5 bath,3633458,Brent,,78703,30.28251,-97.77571,Entire home/apt,2250,5,0,,,1,0
710276,SXSW SPECIAL - Lovely 2BD HOME,1208231,Nadia,,78704,30.24186,-97.77858,Entire home/apt,233,5,5,2016-03-07,0.08,1,0
711149,Big Hollow,3659932,Ken,,78734,30.39968,-97.91422,Entire home/apt,1100,1,0,,,1,365
714115,Charming spacious quiet house ACL,3677807,Mandy,,78704,30.23501,-97.78033,Entire home/apt,500,3,0,,,1,0
714922,South Central Treetop Guesthouse!!!,3295530,Susan,,78704,30.24152,-97.76465,Entire home/apt,129,3,81,2019-09-28,0.95,1,329
716119,Decompress at the Secluded Mod Pad with Grill and Fire Pit,3600437,Jake,,78754,30.33496,-97.65115,Entire home/apt,150,1,222,2019-10-26,2.58,1,159
716894,Beautiful Zilker Villa,1024679,Bridget,,78704,30.25685,-97.76662,Entire home/apt,1300,2,10,2018-06-17,0.12,1,357
717042,Private and cozy guesthouse in Central Austin,3696936,Mike,,78731,30.32156,-97.7517,Entire home/apt,75,2,88,2019-11-04,1.02,1,148
718098,Downtown Luxury Apt. for SXSW!,3702973,B,,78703,30.26722,-97.75447,Entire home/apt,799,1,34,2016-03-29,0.39,3,364
718929,Walk to Lady Bird Lake from a Boho Condo with a Pool,3708687,Steven,,78703,30.27697,-97.76248,Entire home/apt,135,2,136,2019-10-28,1.58,1,344
720315,Waterfront Condo on Lady Bird Lake,393905,David,,78741,30.24629,-97.72886,Entire home/apt,140,2,52,2019-11-04,0.66,2,309
720369,3BD Row Home in Heart of City  ,3718168,Caren,,78723,30.29444,-97.70331,Entire home/apt,215,2,66,2019-11-03,0.81,1,81
723029,3/2 home sleeps 6 in hip E. Austin: Great 4 SXSW!,3734315,Brent,,78702,30.26133,-97.7179,Entire home/apt,449,5,6,2019-03-11,0.10,2,358
727593,Luxery Lakefront House w/City Views,3769789,Chris,,78746,30.29775,-97.78909,Entire home/apt,7000,360,8,2019-04-28,0.10,2,363
727662,Amazing SoCo 2 bedroom house w/ giant fenced yard,1192714,Lisa,,78704,30.23895,-97.74518,Entire home/apt,218,2,45,2019-10-14,0.52,1,297
727715,Upscale Garage Apartment-Central Austin,3771151,Keri,,78731,30.3095,-97.75257,Entire home/apt,189,1,65,2019-10-28,0.91,1,357
727748,ACL. Formula 1. SXSW. Perfect Home!,3771301,Anne,,78703,30.2952,-97.77236,Entire home/apt,480,2,23,2019-03-14,0.27,1,165
728728,Fab F1/ACL with international FLAIR,3781862,Victoria,,78744,30.19596,-97.6953,Private room,26,30,48,2019-08-18,0.58,2,348
729271,"Modern, Sunny Condo off South 1st",3787052,Carol,,78704,30.23923,-97.76319,Entire home/apt,700,4,8,2018-03-13,0.12,1,0
731024,"Fabulous  House, walk downtown!",1735494,Steph And Crew,,78702,30.25275,-97.72944,Entire home/apt,400,2,3,2014-10-06,0.04,2,365
731070,Incredible Modern Design  ACL - F1,3803498,Arnie,,78704,30.24347,-97.75295,Entire home/apt,600,3,18,2019-04-28,0.29,1,365
733161,"Real Estate Agent-contact me about this one, more.",3046603,Adriana,,78733,30.28923,-97.88375,Entire home/apt,200,10,2,2015-04-26,0.03,1,87
733203,"Bold, Historic Manor in the Heart of Town",3820555,Justin&Becca,,78702,30.2707,-97.72865,Entire home/apt,1000,2,212,2019-11-04,2.47,2,340
733965,"Cozy 2-bdrm East Side house, walk to lots of cafes",3787962,Deena,,78722,30.28457,-97.71333,Entire home/apt,119,2,158,2019-10-20,2.78,1,56
734488,East Austin House - Nothing fancy! ,1863846,Jd,,78702,30.27837,-97.70631,Entire home/apt,2000,1,1,2017-03-19,0.03,1,0
735226,Furnished Studio in Central Austin -90 DAY MINIMUM,3835150,Jeremy,,78704,30.25244,-97.74407,Entire home/apt,59,90,3,2013-08-01,0.04,1,316
